image_id,file_path,SMILES,hydrogen_atom_count,has_aromatic_ring
US07317101-20080108-C00191,synthetic/indigo_resize/US07317101-20080108-C00191.png,C/N=C(\NN)N1CCNCC1,15.0,0
US07323286-20080129-C00127,synthetic/indigo_resize/US07323286-20080129-C00127.png,COCN1C(=O)N(COC)C(OC)C1OC,18.0,0
US07316884-20080108-C00059,synthetic/indigo_resize/US07316884-20080108-C00059.png,C=C1OC2(OC1=O)C1CC3CC(C1)CC2C3,16.0,0
US07314576-20080101-C00025,synthetic/indigo_resize/US07314576-20080101-C00025.png,CCCCCCC[C@@H]1C[C@H](C)OC1=O,22.0,0
US07316884-20080108-C00061,synthetic/indigo_resize/US07316884-20080108-C00061.png,C=C1OC2(CC3CCC2C3)OC1=O,12.0,0
US07321063-20080122-C00585,synthetic/indigo_resize/US07321063-20080122-C00585.png,CC(=O)C[C@H]1CNC(=O)C1,11.0,0
US07314778-20080101-C00017,synthetic/indigo_resize/US07314778-20080101-C00017.png,O=C1C=CC(=O)N1C1CCC2CC(N3C(=O)C=CC3=O)CC2C1,18.0,0
US07323448-20080129-C00041,synthetic/indigo_resize/US07323448-20080129-C00041.png,CN(C)C(=O)[C@@H](NC(=O)C(CC1CCCCC1)CN(O)C=O)C(C)(C)C,35.0,0
US07320974-20080122-C00044,synthetic/indigo_resize/US07320974-20080122-C00044.png,C/C1=C(\C)C(=O)O[C@@H]2C[C@@H](CC[C@H](C)/C=C\CC1)O[C@@](O)([C@@H]1CSC(=O)N1)C2,31.0,0
US07314936-20080101-C00465,synthetic/indigo_resize/US07314936-20080101-C00465.png,CNCC1CCC2(CC1)OCCO2,19.0,0
US07323604-20080129-C00049,synthetic/indigo_resize/US07323604-20080129-C00049.png,CN1C(=O)CN[C@@H]1C(C)(C)C,16.0,0
US07314706-20080101-C00116,synthetic/indigo_resize/US07314706-20080101-C00116.png,C[N+]12CCCC(CC1)CC2,18.0,0
US07323286-20080129-C00100,synthetic/indigo_resize/US07323286-20080129-C00100.png,CCC1C2CC(CC(O)(C(F)(F)F)C(F)(F)F)C(C2)C1CCC(C)(C(=O)OC(C)(C)C)C(F)(F)F,33.0,0
US07315341-20080101-C00038,synthetic/indigo_resize/US07315341-20080101-C00038.png,C.C.CCC(C)C(=O)OCCCOCCCOCCCOCCCOCCCOCCCOCCCOC,62.0,0
US07323447-20080129-C00104,synthetic/indigo_resize/US07323447-20080129-C00104.png,C=CC1CC1(NC(=O)OC(C)(C)C)C(=O)OCC,21.0,0
US07314576-20080101-C00015,synthetic/indigo_resize/US07314576-20080101-C00015.png,CCCCCCC1CCC(=O)O1,18.0,0
US07317101-20080108-C00195,synthetic/indigo_resize/US07317101-20080108-C00195.png,CN(C)CCNC(=N)N(C)N,17.0,0
US07317022-20080108-C00051,synthetic/indigo_resize/US07317022-20080108-C00051.png,CCN(C(C)=O)C1CCN(C(C)(C)C)C1,24.0,0
US07323448-20080129-C00093,synthetic/indigo_resize/US07323448-20080129-C00093.png,CC#CC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,27.0,0
US07323448-20080129-C00047,synthetic/indigo_resize/US07323448-20080129-C00047.png,CC(CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,25.0,0
US07317028-20080108-C00248,synthetic/indigo_resize/US07317028-20080108-C00248.png,CCN(CC)C(=O)C(F)(F)F,10.0,0
US07315341-20080101-C00020,synthetic/indigo_resize/US07315341-20080101-C00020.png,C=COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,4.0,0
US07323608-20080129-C00067,synthetic/indigo_resize/US07323608-20080129-C00067.png,CN[C@H]1CCCC[C@@H]1NC,18.0,0
US07320974-20080122-C00010,synthetic/indigo_resize/US07320974-20080122-C00010.png,C=CCCC[C@@H]1C[C@@H](OC(=O)/C=C(/C)CCC=C)C[C@](O)([C@@H]2CSC(=O)N2)O1,31.0,0
US07316472-20080108-C00316,synthetic/indigo_resize/US07316472-20080108-C00316.png,CC(CO)NS(=O)(=O)CCCS(C)(=O)=O,17.0,0
US07323448-20080129-C00078,synthetic/indigo_resize/US07323448-20080129-C00078.png,CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)NC1CCCCC1)C(C)(C)C,37.0,0
US07320755-20080122-C00016,synthetic/indigo_resize/US07320755-20080122-C00016.png,CCCCC(=O)NC(CCS)C(=O)NC(CO)(CO)CO,26.0,0
US07317101-20080108-C00162,synthetic/indigo_resize/US07317101-20080108-C00162.png,C/N=C(/NC)NCCN(C)C,18.0,0
US07316931-20080108-C00052,synthetic/indigo_resize/US07316931-20080108-C00052.png,NC(=O)CCC(N)C(=O)O,10.0,0
US07314653-20080101-C00109,synthetic/indigo_resize/US07314653-20080101-C00109.png,C=CC1CCC(C2CCC(CC)CC2)CC1,28.0,0
US07314890-20080101-C00004,synthetic/indigo_resize/US07314890-20080101-C00004.png,CCCC1(C(O)C/C=C/CN(CCCCCCC(=O)O)S(C)(=O)=O)CCC1,37.0,0
US07314936-20080101-C00464,synthetic/indigo_resize/US07314936-20080101-C00464.png,CNC1CC(C)(C)C(=O)C(C)(C)C1,21.0,0
US07323604-20080129-C00092,synthetic/indigo_resize/US07323604-20080129-C00092.png,CC(C)(C)C1=CC(=O)CCC1,16.0,0
US07320831-20080122-C00005,synthetic/indigo_resize/US07320831-20080122-C00005.png,CC(C)C(C)(C(=O)O)C(C)C,18.0,0
US07317008-20080108-C00033,synthetic/indigo_resize/US07317008-20080108-C00033.png,C=C1OC(C(O)COC2CC(C)(C)C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C3=C(C)C(=O)C(OCC(O)C4OC(=O)C(O)=C4O)CC3(C)C)=C(C)C2=O)C(O)=C1O,66.0,0
US07315341-20080101-C00021,synthetic/indigo_resize/US07315341-20080101-C00021.png,C=COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,6.0,0
US07320974-20080122-C00078,synthetic/indigo_resize/US07320974-20080122-C00078.png,C=CCC/C(C)=C\C(=O)OC,14.0,0
US07323448-20080129-C00091,synthetic/indigo_resize/US07323448-20080129-C00091.png,C=CC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,27.0,0
US07323604-20080129-C00063,synthetic/indigo_resize/US07323604-20080129-C00063.png,CC[C@@H](CC=O)CC(C)C,18.0,0
US07320974-20080122-C00053,synthetic/indigo_resize/US07320974-20080122-C00053.png,CC(=O)N1CCCCC(=O)O[C@@H]2C[C@@H](CCCC1)O[C@@](O)([C@@H]1CSC(=O)N1)C2,30.0,0
US07323448-20080129-C00036,synthetic/indigo_resize/US07323448-20080129-C00036.png,CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,31.0,0
US07316884-20080108-C00071,synthetic/indigo_resize/US07316884-20080108-C00071.png,C=C(C)C(=O)OC1C2CC3C(=O)OC1C3C2,14.0,0
US07318899-20080115-C00004,synthetic/indigo_resize/US07318899-20080115-C00004.png,O=C(O)CN(CCN(CC(=O)O)CC(=O)N(CCO)CCO)CCN(CC(=O)O)CC(=O)N(CCO)CCO,41.0,0
US07315341-20080101-C00058,synthetic/indigo_resize/US07315341-20080101-C00058.png,C.C.CCC(C)C(=O)OC1CCCCC1,28.0,0
US07314778-20080101-C00016,synthetic/indigo_resize/US07314778-20080101-C00016.png,O=C1C=CC(=O)N1C1CCCC(N2C(=O)C=CC2=O)C1,14.0,0
US07316884-20080108-C00078,synthetic/indigo_resize/US07316884-20080108-C00078.png,C=CC(=O)OC1(CC)C2CC3CC(C2)CC1C3,22.0,0
US07323448-20080129-C00067,synthetic/indigo_resize/US07323448-20080129-C00067.png,CCCC[C@H](CN(O)C=O)C(=O)N1CCN(C)CC1,25.0,0
USRE039991-20080101-C00076,synthetic/indigo_resize/USRE039991-20080101-C00076.png,CC(=O)OC[C@H]1O[C@H](OC(C)=O)[C@H](N)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,21.0,0
US07320974-20080122-C00043,synthetic/indigo_resize/US07320974-20080122-C00043.png,CC/C1=C/C(=O)O[C@@H]2C[C@@H](CC[C@H](C)/C=C\CC1)O[C@@](O)([C@@H]1CSC(=O)N1)C2,31.0,0
US07316472-20080108-C00322,synthetic/indigo_resize/US07316472-20080108-C00322.png,CS(=O)(=O)CCCS(=O)(=O)NCC(O)CO,17.0,0
US07320974-20080122-C00079,synthetic/indigo_resize/US07320974-20080122-C00079.png,C=CCC/C(C)=C\C(=O)O,12.0,0
US07323119-20080129-C00002,synthetic/indigo_resize/US07323119-20080129-C00002.png,CCCCCCCCCCCCCCCCCCOP1OCC2(COP(C)OC2)CO1,48.0,0
US07314883-20080101-C00199,synthetic/indigo_resize/US07314883-20080101-C00199.png,CN(C)/C=C1\CN(C(=O)OC(C)(C)C)CC(C)(C)C1=O,26.0,0
US07317026-20080108-C00013,synthetic/indigo_resize/US07317026-20080108-C00013.png,CCOCC(O)COCC,16.0,0
US07314936-20080101-C00472,synthetic/indigo_resize/US07314936-20080101-C00472.png,CNC1CCC(=C(F)F)CC1,13.0,0
US07314778-20080101-C00024,synthetic/indigo_resize/US07314778-20080101-C00024.png,CCC(C)NC1CCC(CC2CCC(NC(C)CC)CC2)CC1,42.0,0
US07320974-20080122-C00055,synthetic/indigo_resize/US07320974-20080122-C00055.png,O=C1CCCCCSCCC[C@@H]2C[C@H](C[C@](O)([C@@H]3CSC(=O)N3)O2)O1,27.0,0
US07317101-20080108-C00109,synthetic/indigo_resize/US07317101-20080108-C00109.png,CN(C)C(=N)N1CCN(C=O)CC1,16.0,0
US07314888-20080101-C00091,synthetic/indigo_resize/US07314888-20080101-C00091.png,C.C.C.C.C.CC(=O)NC1CSSCC(C(N)=O)NC(=O)CNC(=O)CNC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)CNC1=O,82.0,0
US07316472-20080108-C00273,synthetic/indigo_resize/US07316472-20080108-C00273.png,CC(C)OCCCNS(=O)(=O)CCCS(C)(=O)=O,23.0,0
US07317022-20080108-C00053,synthetic/indigo_resize/US07317022-20080108-C00053.png,CN(C1CCN(C(C)(C)C)C1)S(C)(=O)=O,22.0,0
US07317033-20080108-C00057,synthetic/indigo_resize/US07317033-20080108-C00057.png,NC1CCCCC12OCCO2,15.0,0
US07320974-20080122-C00064,synthetic/indigo_resize/US07320974-20080122-C00064.png,C=CCCC[C@@H](O)CC(=O)N1C(=S)SC[C@H]1C(C)C,23.0,0
US07314778-20080101-C00015,synthetic/indigo_resize/US07314778-20080101-C00015.png,C=C1C=CC(=O)N1C1CCC(N2C(=O)C=CC2=O)CC1,16.0,0
US07320965-20080122-C00004,synthetic/indigo_resize/US07320965-20080122-C00004.png,CCOC(=O)CCN(CC(=O)OCC)C(=O)CCCCCN,28.0,0
US07323448-20080129-C00055,synthetic/indigo_resize/US07323448-20080129-C00055.png,CCCC[C@H](CN(O)C=O)C(=O)N[C@@H](C(=O)N(C)C)C(C)(C)C,31.0,0
US07318899-20080115-C00006,synthetic/indigo_resize/US07318899-20080115-C00006.png,COCCN(CCOC)C(=O)CN(CCN(CCN(CC(=O)O)CC(=O)N(CCOC)CCOC)CC(=O)O)CC(=O)O,49.0,0
US07314576-20080101-C00023,synthetic/indigo_resize/US07314576-20080101-C00023.png,CCCCC[C@@H]1C[C@H](C)OC1=O,18.0,0
US07323448-20080129-C00029,synthetic/indigo_resize/US07323448-20080129-C00029.png,CCCCC(CN(O)C=O)C(=O)N[C@@H](CC(C)C)C(=O)N(C)C,31.0,0
US07323448-20080129-C00037,synthetic/indigo_resize/US07323448-20080129-C00037.png,CN(C)C(=O)[C@@H](NC(=O)C(CC1CCCC1)CN(O)C=O)C(C)(C)C,33.0,0
US07320974-20080122-C00012,synthetic/indigo_resize/US07320974-20080122-C00012.png,CCCCC[C@@H]1C[C@@H](OC(=O)/C=C(/C)CCCC)C[C@](O)([C@@H]2CSC(=O)N2)O1,35.0,0
US07319131-20080115-C00038,synthetic/indigo_resize/US07319131-20080115-C00038.png,OCCN1CN(CCO)CN(CCO)C1,21.0,0
US07314960-20080101-C00021,synthetic/indigo_resize/US07314960-20080101-C00021.png,CCC(C)C(=O)C(C)CC,18.0,0
US07314691-20080101-C00001,synthetic/indigo_resize/US07314691-20080101-C00001.png,C.C.C=C(O)C(C)C(C)C(=O)O,20.0,0
US07320977-20080122-C00054,synthetic/indigo_resize/US07320977-20080122-C00054.png,CC(C)(C)OC(=O)NC1CCNCC1,20.0,0
US07320831-20080122-C00004,synthetic/indigo_resize/US07320831-20080122-C00004.png,CC(C)(C)CC(C)(C)C(=O)O,18.0,0
US07321063-20080122-C00148,synthetic/indigo_resize/US07321063-20080122-C00148.png,CC(=O)[C@@H]1CC(=O)NC(=O)N1,8.0,0
US07314576-20080101-C00017,synthetic/indigo_resize/US07314576-20080101-C00017.png,CCCCCCCCC1CCC(=O)O1,22.0,0
US07320974-20080122-C00077,synthetic/indigo_resize/US07320974-20080122-C00077.png,C=CCCC#CC(=O)OC,10.0,0
US07317106-20080108-C00009,synthetic/indigo_resize/US07317106-20080108-C00009.png,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0,0
US07323286-20080129-C00104,synthetic/indigo_resize/US07323286-20080129-C00104.png,CCC1C2CC(C1CC1C3CC(CC(O)(C(F)(F)F)C(F)(F)F)C(C3)C1C)C(C(=O)OC(C)(C)C)(C(F)(F)F)C2,39.0,0
US07323447-20080129-C00035,synthetic/indigo_resize/US07323447-20080129-C00035.png,C=C[C@H]1C[C@@]1(NC(=O)OC(C)(C)C)C(=O)O,17.0,0
US07320764-20080122-C00016,synthetic/indigo_resize/US07320764-20080122-C00016.png,CCCCCCCCCCOP1OCC2(CO1)COP(OCCCCCCCCCC)OC2,50.0,0
US07323448-20080129-C00086,synthetic/indigo_resize/US07323448-20080129-C00086.png,CN(C)C(=O)[C@@H](NC(=O)C(CN(O)C=O)CN1CCCCC1)C(C)(C)C,34.0,0
US07318899-20080115-C00007,synthetic/indigo_resize/US07318899-20080115-C00007.png,O=C(O)CN(CCN(CC(=O)O)CC(=O)NCC(O)C(O)C(O)C(O)CO)CCN(CC(=O)O)CC(=O)NCC(O)C(O)C(O)C(O)CO,49.0,0
US07320974-20080122-C00011,synthetic/indigo_resize/US07320974-20080122-C00011.png,C=CCCC[C@@H]1C[C@@H](NC(=O)/C=C(/C)CCC=C)C[C@](O)([C@@H]2CSC(=O)N2)O1,32.0,0
US07323225-20080129-C00001,synthetic/indigo_resize/US07323225-20080129-C00001.png,CCN(CC)C1=CC2OC3=CC(=O)C4=C(CC=CC4)C3N=C2C=C1,22.0,0
US07315341-20080101-C00019,synthetic/indigo_resize/US07315341-20080101-C00019.png,C=COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,4.0,0
US07314883-20080101-C00224,synthetic/indigo_resize/US07314883-20080101-C00224.png,CCOC(=O)C1CCN(C(=O)OC(C)(C)C)CC1,23.0,0
US07323604-20080129-C00060,synthetic/indigo_resize/US07323604-20080129-C00060.png,CC(C)=CCC[C@@H](C)CC=O,18.0,0
US07317101-20080108-C00092,synthetic/indigo_resize/US07317101-20080108-C00092.png,C/N=C(/NC)N1CCN(C=O)CC1,16.0,0
US07314576-20080101-C00021,synthetic/indigo_resize/US07314576-20080101-C00021.png,CCC[C@@H]1C[C@H](C)OC1=O,14.0,0
US07316472-20080108-C00345,synthetic/indigo_resize/US07316472-20080108-C00345.png,CCC(C)NOC(=O)CCCOC(C)=O,19.0,0
US07318843-20080115-C00021,synthetic/indigo_resize/US07318843-20080115-C00021.png,C.C.CCCC(O)CN(CCO)CCO,29.0,0
US07320965-20080122-C00007,synthetic/indigo_resize/US07320965-20080122-C00007.png,CC(C)CCCC(C)[C@H]1CCC2C3CC=C4C[C@@H](OC(=O)NCCCCCC(=O)N5CC(O)C(CO)C5)CC[C@]4(C)C3CC[C@@]21C,66.0,0
US07314871-20080101-C00054,synthetic/indigo_resize/US07314871-20080101-C00054.png,CCCC(=O)NC(CC)C(=O)O,15.0,0
US07314960-20080101-C00025,synthetic/indigo_resize/US07314960-20080101-C00025.png,CCCCC(=O)CCCC,18.0,0
US07317008-20080108-C00028,synthetic/indigo_resize/US07317008-20080108-C00028.png,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)C(OP(=O)([O-])O)CC2(C)C)C(C)(C)CC(OP(=O)([O-])O)C1=O,52.0,0
US07318926-20080115-C00001,synthetic/indigo_resize/US07318926-20080115-C00001.png,OCC1C[C@@H](O)C(O)[C@@H](O[C@H]2OC(CO)[C@H](O)[C@H](O)C2O)[C@H]1O,24.0,0
US07317070-20080108-C00006,synthetic/indigo_resize/US07317070-20080108-C00006.png,CCOC(=O)CCC1NC(=O)OC1=O,11.0,0
US07323448-20080129-C00062,synthetic/indigo_resize/US07323448-20080129-C00062.png,CCCC[C@H](CN(O)C=O)C(=O)N[C@@H](CC1CCCCC1)C(=O)N(C)C,35.0,0
US07323447-20080129-C00041,synthetic/indigo_resize/US07323447-20080129-C00041.png,COC(=O)C1(NCl)CCC1,10.0,0
US07314778-20080101-C00013,synthetic/indigo_resize/US07314778-20080101-C00013.png,CC1CC(C(=O)C2CCC(N3C(=O)C=CC3=O)C(C)C2)CCC1N1C(=O)C=CC1=O,28.0,0
US07314862-20080101-C00002,synthetic/indigo_resize/US07314862-20080101-C00002.png,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,36.0,0
US07316884-20080108-C00083,synthetic/indigo_resize/US07316884-20080108-C00083.png,C=C(C)C(=O)OCC(C)OC1COC2(O1)C1CC3CC(C1)CC2C3,28.0,0
US07316884-20080108-C00062,synthetic/indigo_resize/US07316884-20080108-C00062.png,C.C.C.C.C.C.CCC1(CC(C)(CC(C)(C)C(=O)OC2COC(=O)C2)C(=O)OC2(C)C3CC4CC(C3)CC2C4)OC(C)(C23CC4CC(CC(C4)C2)C3)OC1=O,82.0,0
US07323448-20080129-C00077,synthetic/indigo_resize/US07323448-20080129-C00077.png,CCCC[C@H](CN(O)C=O)C(=O)NC(C(=O)N1CCC(C)CC1)C(C)(C)C,37.0,0
US07323448-20080129-C00076,synthetic/indigo_resize/US07323448-20080129-C00076.png,CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N1CCN(C)CC1)C(C)(C)C,36.0,0
US07314576-20080101-C00019,synthetic/indigo_resize/US07314576-20080101-C00019.png,CCCCCCCC1CCOC1=O,20.0,0
US07316884-20080108-C00086,synthetic/indigo_resize/US07316884-20080108-C00086.png,C=C(C)C(=O)OC1OC(C)(CC)OC1=O,14.0,0
US07320971-20080122-C00004,synthetic/indigo_resize/US07320971-20080122-C00004.png,COC12CC3OC4(O)C(OC(C)CC45NC(=O)CS5)OC3CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)CCC12O,43.0,0
US07323448-20080129-C00058,synthetic/indigo_resize/US07323448-20080129-C00058.png,CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)O,29.0,0
US07317101-20080108-C00071,synthetic/indigo_resize/US07317101-20080108-C00071.png,C/N=C(/NC)N1CCOCC1,15.0,0
US07316884-20080108-C00080,synthetic/indigo_resize/US07316884-20080108-C00080.png,C=CC(=O)OC12CC3CC(CC(O)(C3)C1)C2,18.0,0
US07314937-20080101-C00131,synthetic/indigo_resize/US07314937-20080101-C00131.png,NCCCN1CCCCCC1,20.0,0
US07314576-20080101-C00033,synthetic/indigo_resize/US07314576-20080101-C00033.png,CCCCCCC1CCCC(=O)O1,20.0,0
US07314883-20080101-C00191,synthetic/indigo_resize/US07314883-20080101-C00191.png,NC(CN1CCC(=O)CC1)C(=O)N1CCC(N2CCCCC2)CC1,32.0,0
US07323518-20080129-C00035,synthetic/indigo_resize/US07323518-20080129-C00035.png,CCC1CC(CC)C(COCC(CC)OC)C1,30.0,0
US07323448-20080129-C00031,synthetic/indigo_resize/US07323448-20080129-C00031.png,CCCCC(CN(O)C=O)C(=O)N1CCC[C@H]1C(=O)N(C)C,27.0,0
US07314883-20080101-C00187,synthetic/indigo_resize/US07314883-20080101-C00187.png,CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)C(CN1CCC(O)CC1)C(=O)N1CCC(N2CCCCC2)CC1,50.0,0
US07314883-20080101-C00188,synthetic/indigo_resize/US07314883-20080101-C00188.png,NC(CN1CCC(O)CC1)C(=O)N1CCC(N2CCCCC2)CC1,34.0,0
US07320965-20080122-C00005,synthetic/indigo_resize/US07320965-20080122-C00005.png,CCOC(=O)CCN(CC(=O)OCC)C(=O)CCCCCNC(=O)O[C@H]1CC[C@@]2(C)C(=CCC3C2CC[C@@]2(C)C3CC[C@@H]2C(C)CCCC(C)C)C1,72.0,0
US07320754-20080122-C00005,synthetic/indigo_resize/US07320754-20080122-C00005.png,CCCCNC(=O)C(N)CCSCC(O)COC,26.0,0
US07323448-20080129-C00046,synthetic/indigo_resize/US07323448-20080129-C00046.png,CC(C)CCC(CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,33.0,0
US07314576-20080101-C00026,synthetic/indigo_resize/US07314576-20080101-C00026.png,CCCCCCCC[C@@H]1C[C@H](C)OC1=O,24.0,0
US07320805-20080122-C00007,synthetic/indigo_resize/US07320805-20080122-C00007.png,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCO,37.0,0
US07316884-20080108-C00082,synthetic/indigo_resize/US07316884-20080108-C00082.png,C=C(C)C(=O)OC1OC(C)(C23CC4CC(CC(C4)C2)C3)OC1=O,24.0,0
US07317101-20080108-C00192,synthetic/indigo_resize/US07317101-20080108-C00192.png,N=C(NN)NCC(F)(F)F,7.0,0
US07314576-20080101-C00027,synthetic/indigo_resize/US07314576-20080101-C00027.png,CC(CC[C@@H]1C[C@H](C)OC1=O)CC(C)(C)C,26.0,0
US07316885-20080108-C00003,synthetic/indigo_resize/US07316885-20080108-C00003.png,C1CC2CC1C1C3CCC(C3)C21,18.0,0
US07316884-20080108-C00079,synthetic/indigo_resize/US07316884-20080108-C00079.png,C=C(C)C(=O)OC12CC3CC(CC(O)(C3)C1)C2,20.0,0
US07323448-20080129-C00057,synthetic/indigo_resize/US07323448-20080129-C00057.png,CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)OC,31.0,0
US07323448-20080129-C00052,synthetic/indigo_resize/US07323448-20080129-C00052.png,CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)O)C(C)(C)C,26.0,0
US07314576-20080101-C00028,synthetic/indigo_resize/US07314576-20080101-C00028.png,C[C@H]1C[C@@H](CC2CCCCC2)C(=O)O1,20.0,0
US07314874-20080101-C00559,synthetic/indigo_resize/US07314874-20080101-C00559.png,N=C(N)C1=CC=CC(OC2=CC=C(F)C=C2NC(=O)C2=CC=C(C3=CC=CC=C3S(N)(=O)=O)C=C2)=C1,21.0,1
US07319111-20080115-C00087,synthetic/indigo_resize/US07319111-20080115-C00087.png,CC1=CC2=C(NC(=O)C3=CC=CC=C3C3=CC=CC=C3)C=CC=C2N=N1,17.0,1
US07319109-20080115-C00128,synthetic/indigo_resize/US07319109-20080115-C00128.png,CC1=CC(OCC2=C(C(C)C)ON=C2C2=C(Cl)C=CC=C2Cl)=CC=C1OCC1=CC=CC(C(=O)O)=C1,25.0,1
US07317028-20080108-C00092,synthetic/indigo_resize/US07317028-20080108-C00092.png,CC(=O)C1=CC=C(C)C=C1,10.0,1
US07316890-20080108-C00007,synthetic/indigo_resize/US07316890-20080108-C00007.png,CC1(C)C(/C=C/C2=CC=C(N3CCCC3)C=C2)=[N+](CC2=CC=C(C(=O)OC3CC4CCC3(C)C4(C)C)C=C2)C2=CC=CC=C21.F[Sb](F)(F)(F)F.[F-],47.0,1
USRE039991-20080101-C00517,synthetic/indigo_resize/USRE039991-20080101-C00517.png,COC1=CC=NC(C(=O)N[C@H]2COC(=O)[C@H](CC3=CC=CC=C3)[C@@H](OC(=O)C(C)C)[C@H](C)OC2=O)=C1OC(=O)CCCCCBr,39.0,1
USRE039991-20080101-C00549,synthetic/indigo_resize/USRE039991-20080101-C00549.png,COC1=CC=NC(C(=O)N[C@H]2COC(=O)[C@H](CC3=CC=CC=C3)[C@@H](OC(=O)C(C)C)[C@H](C)OC2=O)=C1OC(=O)COC(C)=O,34.0,1
US07314937-20080101-C00441,synthetic/indigo_resize/US07314937-20080101-C00441.png,CN(C)CCN(C)C(=O)C1=CC=C(OCCCN2CCCCC2)C=C1,33.0,1
US07314937-20080101-C00352,synthetic/indigo_resize/US07314937-20080101-C00352.png,CCN(CC)CCCOC1=CC=C(C(=O)N2CCC[C@H]2CN2CCCC2)C=C1,37.0,1
US07314934-20080101-C00191,synthetic/indigo_resize/US07314934-20080101-C00191.png,CC1=CC(F)=CC=C1C1=NC(NC(CO)(CO)CO)=NC2=C1C=CC(=O)N2C1=C(F)C=CC=C1F,21.0,1
US07316739-20080108-C00411,synthetic/indigo_resize/US07316739-20080108-C00411.png,C[SH](=O)=O.[C-]#[N+]C1=C(C(=O)OC2C(C(C)(C)C)CC(C)CC2C(C)(C)C)C2=NC(C3=CC=C(C(C)(C)C)C=C3)=NN2/C1=N/C1=CC=C(N(CC)C(=C)N)C=C1C,61.0,1
US07319109-20080115-C00085,synthetic/indigo_resize/US07319109-20080115-C00085.png,COC(=O)C1=CC=C(S(=O)(=O)N(C)C2=CC=C(OCC3=C(C(C)C)ON=C3C3=C(Cl)C=CC=C3Cl)C=C2C)C=C1,28.0,1
US07323604-20080129-C00067,synthetic/indigo_resize/US07323604-20080129-C00067.png,[2H][C@H](CC=O)C1=CC=CC=C1,9.0,1
US07314693-20080101-C00457,synthetic/indigo_resize/US07314693-20080101-C00457.png,COC1=CC(O)=C(CC=C(C)C)C=C1O,16.0,1
US07319111-20080115-C00060,synthetic/indigo_resize/US07319111-20080115-C00060.png,COC1=CC(C)=CC=C1S(=O)(=O)NC1=C(C)C=C(C)C(N2CCCC2)=C1C,28.0,1
US07314883-20080101-C00192,synthetic/indigo_resize/US07314883-20080101-C00192.png,O=C(NC(CN1CCC(O)CC1)C(=O)N1CCC(N2CCCCC2)CC1)N1CCC(N2CC3=CC=CC=C3NC2=O)CC1,49.0,1
US07314883-20080101-C00589,synthetic/indigo_resize/US07314883-20080101-C00589.png,CCC1=CC(CC(NC(=O)N2CCC(N3CC4=CC=CC=C4NC3=O)CC2)C(=O)N2CCC(N3CCCCC3)CC2)=CC2=C1NC(=O)N2,48.0,1
US07319108-20080115-C00031,synthetic/indigo_resize/US07319108-20080115-C00031.png,COC1=CC=C(CCC2=NN=C(C3=CC=C(N4CCC(N(C)C)C4)C=C3)O2)C=C1OC,30.0,1
US07314883-20080101-C00584,synthetic/indigo_resize/US07314883-20080101-C00584.png,CC1=CC(CC(NC(=O)N2CCC(N3CC4=CC=CC=C4NC3=O)CC2)C(=O)N2CCN(C3=CC=NC=C3)CC2)=CC2=C1NC(=O)O2,38.0,1
US07319111-20080115-C00031,synthetic/indigo_resize/US07319111-20080115-C00031.png,CC1=CC(C)=C(N2CCCC2)C(C)=C1NC(=O)C1=CC=CC(Cl)=C1Cl,22.0,1
